maxXshear,minXshear,meanXshear,medianXshear,varXshear,totalvarXshear,aucXshear,XmaxXshear,XminXshear,XmeanXshear,XmedianXshear,XvarXshear,XtotalvarXshear,XaucXshear,YmaxXshear,YminXshear,YmeanXshear,YmedianXshear,YvarXshear,YtotalvarXshear,YaucXshear,maxPress,minPress,meanPress,medianPress,varPress,totalvarPress,aucPress,XmaxPress,XminPress,XmeanPress,XmedianPress,XvarPress,XtotalvarPress,XaucPress,YmaxPress,YminPress,YmeanPress,YmedianPress,YvarPress,YtotalvarPress,YaucPress,maxYshear,minYshear,meanYshear,medianYshear,varYshear,totalvarYshear,aucYshear,XmaxYshear,XminYshear,XmeanYshear,XmedianYshear,XvarYshear,XtotalvarYshear,XaucYshear,YmaxYshear,YminYshear,YmeanYshear,YmedianYshear,YvarYshear,YtotalvarYshear,YaucYshear,subcondition,glovecondition,subject,filecount,gesture
4603,4597,4599.0125,4599,1.734018987,24,367921,3.505109806,3.502499457,3.503779413,3.503479774,5.31E-07,0.01152471701,280.302353,3.507177033,3.503586177,3.506070718,3.506415833,8.57E-07,0.01197434589,280.4856574,264,229,248.3375,251.5,63.21376582,95,19867,4.17721519,4.121212121,4.160244675,4.162055336,0.0001244867638,0.3488215271,332.819574,2.843881857,2.791164659,2.81350051,2.806571146,0.0002808001581,0.2024689955,225.0800408,4603,4597,4599.0125,4599,1.734018987,24,367921,3.505109806,3.502499457,3.503779413,3.503479774,5.31E-07,0.01152471701,280.302353,3.507177033,3.503586177,3.506070718,3.506415833,8.57E-07,0.01197434589,280.4856574,flat,notgloved,WZ,1,constant
4603,4597,4600.525,4601,1.493037975,29,368042,3.504892368,3.502826087,3.503733285,3.503586177,2.48E-07,0.01161633169,280.2986628,3.505217391,3.503805175,3.504581015,3.504619081,1.97E-07,0.01012308277,280.3664812,270,228,257.75,263.5,137.5822785,123,20620,4.148288973,4.02811245,4.092906333,4.099441018,0.001046707561,0.5138070108,327.4325066,2.814814815,2.756198347,2.799559208,2.805970149,0.000210390658,0.2835653528,223.9647366,4603,4597,4600.525,4601,1.493037975,29,368042,3.504892368,3.502826087,3.503733285,3.503586177,2.48E-07,0.01161633169,280.2986628,3.505217391,3.503805175,3.504581015,3.504619081,1.97E-07,0.01012308277,280.3664812,flat,notgloved,WZ,1,constant
4614,4596,4602.8875,4601,25.92389241,69,368231,3.506611749,3.502934145,3.504237072,3.50412595,8.18E-07,0.02007742184,280.3389657,3.510947323,3.502935421,3.506228553,3.505815797,8.02E-06,0.02250830692,280.4982842,607,224,360.0625,271,21446.71756,497,28805,4.322259136,3.986607143,4.145394601,4.15590679,0.01767072962,0.6926167239,331.6315681,4.55354201,2.774891775,3.535310447,3.384088025,0.5750513503,1.982934398,282.8248357,4614,4596,4602.8875,4601,25.92389241,69,368231,3.506611749,3.502934145,3.504237072,3.50412595,8.18E-07,0.02007742184,280.3389657,3.510947323,3.502935421,3.506228553,3.505815797,8.02E-06,0.02250830692,280.4982842,flat,notgloved,WZ,1,constant
4615,4609,4612.2875,4613,2.739082278,29,368983,3.506724512,3.505092091,3.505820083,3.505851756,2.56E-07,0.009646321098,280.4656067,3.511819562,3.508125677,3.51016184,3.509861292,1.42E-06,0.009218846119,280.8129472,624,606,614,612,29.82278481,82,49120,4.331147541,4.280448718,4.310675371,4.312091503,0.0001979065319,0.2238490243,344.8540296,4.640522876,4.554276316,4.612121009,4.614767255,0.0003774577124,0.1933485384,368.9696807,4615,4609,4612.2875,4613,2.739082278,29,368983,3.506724512,3.505092091,3.505820083,3.505851756,2.56E-07,0.009646321098,280.4656067,3.511819562,3.508125677,3.51016184,3.509861292,1.42E-06,0.009218846119,280.8129472,flat,notgloved,WZ,1,constant
4618,4607,4613.1125,4613,6.025158228,48,369049,3.509331597,3.505744635,3.50667817,3.506500542,4.51E-07,0.01777827234,280.5342536,3.503689236,3.500975081,3.502231572,3.502167317,5.30E-07,0.01301767188,280.1785257,426,395,407.2375,406,70.99351266,90,32579,3.914786967,3.827669903,3.864463699,3.862732081,0.0005973927163,0.2858448673,309.157096,2.882640587,2.73943662,2.818877936,2.820705927,0.0023483509,0.1663800065,225.5102349,4618,4607,4613.1125,4613,6.025158228,48,369049,3.509331597,3.505744635,3.50667817,3.506500542,4.51E-07,0.01777827234,280.5342536,3.503689236,3.500975081,3.502231572,3.502167317,5.30E-07,0.01301767188,280.1785257,flat,notgloved,WZ,2,constant
4617,4605,4608.95,4609,4.275949367,38,368716,3.510739857,3.507922726,3.509421892,3.509446254,5.47E-07,0.01712301107,280.7537513,3.507472385,3.501952278,3.50327873,3.503253796,1.10E-06,0.01518442991,280.2622984,549,405,427.9375,420,651.8061709,185,34235,4.02003643,3.805555556,3.841023539,3.832311519,0.001405994783,0.4236485184,307.2818831,3.635701275,2.878640777,2.925502454,2.890443575,0.01895341971,0.8580281932,234.0401963,4617,4605,4608.95,4609,4.275949367,38,368716,3.510739857,3.507922726,3.509421892,3.509446254,5.47E-07,0.01712301107,280.7537513,3.507472385,3.501952278,3.50327873,3.503253796,1.10E-06,0.01518442991,280.2622984,flat,notgloved,WZ,2,constant
4640,4618,4629.8875,4631,18.98718354,67,370391,3.512742981,3.508012126,3.510884289,3.511226252,1.32E-06,0.02488840125,280.8707431,3.511120708,3.503994818,3.509229314,3.509827214,3.03E-06,0.02342407026,280.7383451,753,565,712.45,739,2199.364557,390,56996,4.230040595,4.038647343,4.188127859,4.208108108,0.002357692284,0.4580716761,335.0502287,4.376010782,3.568438003,4.202048261,4.308525034,0.04381840717,1.500287117,336.1638609,4640,4618,4629.8875,4631,18.98718354,67,370391,3.512742981,3.508012126,3.510884289,3.511226252,1.32E-06,0.02488840125,280.8707431,3.511120708,3.503994818,3.509229314,3.509827214,3.03E-06,0.02342407026,280.7383451,flat,notgloved,WZ,2,constant
4631,4621,4625.825,4626,5.133544304,39,370066,3.508101102,3.504755728,3.505955646,3.505951093,6.15E-07,0.01179054101,280.4764517,3.503671706,3.501729356,3.502469839,3.502377864,2.38E-07,0.01308263068,280.1975871,604,419,445.425,427,1719.867722,227,35634,4.01986755,3.736342043,3.802031039,3.774117647,0.004636537754,0.4309308448,304.1624831,3.523178808,2.808857809,2.91061007,2.820930233,0.03242161797,0.7750919553,232.8488056,4631,4621,4625.825,4626,5.133544304,39,370066,3.508101102,3.504755728,3.505955646,3.505951093,6.15E-07,0.01179054101,280.4764517,3.503671706,3.501729356,3.502469839,3.502377864,2.38E-07,0.01308263068,280.1975871,flat,notgloved,WZ,2,constant
4605,4600,4602.2,4602,1.984810127,19,368176,3.501847424,3.500542888,3.501292946,3.501412123,1.42E-07,0.00575909737,280.1034357,3.50086881,3.499565217,3.500024403,3.500217202,1.28E-07,0.005975592529,280.0019522,1,0,0.4875,0,0.2530063291,1,39,2,0,0.975,0,1.012025316,2,78,4,0,1.95,0,4.048101266,4,156,4605,4600,4602.2,4602,1.984810127,19,368176,3.501847424,3.500542888,3.501292946,3.501412123,1.42E-07,0.00575909737,280.1034357,3.50086881,3.499565217,3.500024403,3.500217202,1.28E-07,0.005975592529,280.0019522,flat,notgloved,WZ,1,no
4605,4598,4602.3375,4603,2.454272152,26,368187,3.503152859,3.500325733,3.501715343,3.501629372,3.79E-07,0.007396452805,280.1372275,3.500978048,3.499021526,3.500137112,3.500108625,1.40E-07,0.007607089781,280.010969,1,0,0.3,0,0.2126582278,3,24,4,0,0.9,0,2.217721519,10,72,5,0,1.35,0,4.382278481,14,108,4605,4598,4602.3375,4603,2.454272152,26,368187,3.503152859,3.500325733,3.501715343,3.501629372,3.79E-07,0.007396452805,280.1372275,3.500978048,3.499021526,3.500137112,3.500108625,1.40E-07,0.007607089781,280.010969,flat,notgloved,WZ,1,no
4604,4600,4602.0625,4602,1.249208861,14,368165,3.502391304,3.501086484,3.501913568,3.502063871,1.19E-07,0.006739649514,280.1530855,3.500869565,3.499347826,3.500357118,3.500434594,2.32E-07,0.006519424621,280.0285695,1,0,0.5625,1,0.2492088608,3,45,2,0,1.125,2,0.996835443,6,90,4,0,2.25,4,3.987341772,12,180,4604,4600,4602.0625,4602,1.249208861,14,368165,3.502391304,3.501086484,3.501913568,3.502063871,1.19E-07,0.006739649514,280.1530855,3.500869565,3.499347826,3.500357118,3.500434594,2.32E-07,0.006519424621,280.0285695,flat,notgloved,WZ,1,no
4602,4598,4599.875,4600,0.8449367089,25,367990,3.502935421,3.500543596,3.50182884,3.502064769,5.40E-07,0.008808625129,280.1463072,3.501304348,3.499347826,3.500211989,3.500217391,3.33E-07,0.007282490738,280.0169591,3,1,1.6375,2,0.3099683544,9,131,2,1.666666667,1.9875,2,0.004061181435,0.6666666667,159,4,4,4,4,0,0,320,4602,4598,4599.875,4600,0.8449367089,25,367990,3.502935421,3.500543596,3.50182884,3.502064769,5.40E-07,0.008808625129,280.1463072,3.501304348,3.499347826,3.500211989,3.500217391,3.33E-07,0.007282490738,280.0169591,flat,notgloved,WZ,1,no
4605,4600,4601.875,4602,2.186708861,25,368150,3.501955671,3.499891328,3.500833969,3.500977199,3.40E-07,0.009669307783,280.0667175,3.50173913,3.499239626,3.500711837,3.50065189,5.06E-07,0.00988840002,280.0569469,21,7,14.2,14.5,15.22531646,50,1136,4.625,3.222222222,4.012648022,4.051315789,0.07126490652,7.055069191,321.0118418,4.2,2.777777778,3.425072189,3.371710526,0.1182250967,6.198711746,274.0057751,4605,4600,4601.875,4602,2.186708861,25,368150,3.501955671,3.499891328,3.500833969,3.500977199,3.40E-07,0.009669307783,280.0667175,3.50173913,3.499239626,3.500711837,3.50065189,5.06E-07,0.00988840002,280.0569469,flat,notgloved,WZ,2,no
4607,4602,4604.8875,4605,1.341613924,29,368391,3.501628664,3.499674267,3.500704394,3.500651419,2.31E-07,0.01335542652,280.0563516,3.500217202,3.499131568,3.499694641,3.499674267,1.13E-07,0.009011519552,279.9755713,10,3,6.7875,7,2.802373418,49,543,5,3.166666667,4.054935516,4,0.17451932,13.87579365,324.3948413,3.833333333,2.714285714,3.316314484,3.333333333,0.07913409618,9.742857143,265.3051587,4607,4602,4604.8875,4605,1.341613924,29,368391,3.501628664,3.499674267,3.500704394,3.500651419,2.31E-07,0.01335542652,280.0563516,3.500217202,3.499131568,3.499694641,3.499674267,1.13E-07,0.009011519552,279.9755713,flat,notgloved,WZ,2,no
4608,4603,4605.3,4605,1.275949367,25,368424,3.50184582,3.499457348,3.500708524,3.500760043,5.24E-07,0.01074885625,280.0566819,3.500977623,3.499131568,3.499785618,3.499674267,1.92E-07,0.009012462998,279.9828494,11,2,4.0125,3,4.037816456,25,321,6,2.8,3.959742063,3.666666667,0.661274274,11.06666667,316.7793651,4.25,2.6,3.718789232,3.666666667,0.1471480373,4.928787879,297.5031385,4608,4603,4605.3,4605,1.275949367,25,368424,3.50184582,3.499457348,3.500708524,3.500760043,5.24E-07,0.01074885625,280.0566819,3.500977623,3.499131568,3.499785618,3.499674267,1.92E-07,0.009012462998,279.9828494,flat,notgloved,WZ,2,no
4608,4604,4606.4125,4607,1.561867089,14,368513,3.501086012,3.498914459,3.499846745,3.499782892,2.92E-07,0.006947978904,279.9877396,3.501085541,3.499131568,3.500302595,3.500325591,2.76E-07,0.005211019161,280.0242076,12,1,5.05,4,8.326582278,45,404,5.8,2.4,4.220380592,4,0.9521649165,12.55137085,337.6304473,4.4,2.666666667,3.488302219,3.5,0.1658520572,8.976190476,279.0641775,4608,4604,4606.4125,4607,1.561867089,14,368513,3.501086012,3.498914459,3.499846745,3.499782892,2.92E-07,0.006947978904,279.9877396,3.501085541,3.499131568,3.500302595,3.500325591,2.76E-07,0.005211019161,280.0242076,flat,notgloved,WZ,2,no
4607,4600,4603.725,4604,2.961392405,37,368298,3.501629372,3.500325733,3.501135015,3.501140419,8.19E-08,0.007711796981,280.0908012,3.501520417,3.498913516,3.500241622,3.500217202,4.13E-07,0.01314204638,280.0193298,14,2,7.1,7,8.62278481,48,568,6,4,4.863209811,4.854166667,0.1360955256,8.09978355,389.0567849,3,1.8,2.080553613,2,0.04514493494,2.613852814,166.444289,4607,4600,4603.725,4604,2.961392405,37,368298,3.501629372,3.500325733,3.501135015,3.501140419,8.19E-08,0.007711796981,280.0908012,3.501520417,3.498913516,3.500241622,3.500217202,4.13E-07,0.01314204638,280.0193298,flat,notgloved,WZ,1,pat
4608,4598,4603.7875,4605,8.675791139,40,368303,3.503262288,3.500543596,3.50150034,3.501413351,3.94E-07,0.01325368865,280.1200272,3.501957373,3.499239957,3.500322143,3.500217108,6.03E-07,0.01455889764,280.0257714,10,1,5.5125,6,5.518829114,47,441,6,4.6,5.198457341,5.166666667,0.1562765347,10.44920635,415.8765873,2.666666667,1.285714286,2.005327381,2,0.1017618696,6.201587302,160.4261905,4608,4598,4603.7875,4605,8.675791139,40,368303,3.503262288,3.500543596,3.50150034,3.501413351,3.94E-07,0.01325368865,280.1200272,3.501957373,3.499239957,3.500322143,3.500217108,6.03E-07,0.01455889764,280.0257714,flat,notgloved,WZ,1,pat
4605,4597,4600.35,4600,3.97721519,37,368028,3.503805175,3.500651607,3.502535383,3.5025,5.23E-07,0.01163585064,280.2028306,3.501957373,3.499891422,3.500978334,3.500978474,1.95E-07,0.01554529994,280.0782667,8,3,4.9875,5,1.177056962,33,399,6,4.6,5.490297619,5.6,0.1106267079,6.842857143,439.2238095,2.333333333,1.5,1.912142857,2,0.02517689945,2.804761905,152.9714286,4605,4597,4600.35,4600,3.97721519,37,368028,3.503805175,3.500651607,3.502535383,3.5025,5.23E-07,0.01163585064,280.2028306,3.501957373,3.499891422,3.500978334,3.500978474,1.95E-07,0.01554529994,280.0782667,flat,notgloved,WZ,1,pat
4607,4602,4604.025,4604,1.417088608,55,368322,3.502823632,3.500217202,3.501729559,3.50179172,4.35E-07,0.01509818834,280.1383648,3.50086881,3.498479583,3.499755696,3.499728485,3.63E-07,0.02313142356,279.9804556,14,5,7.625,7,5.07278481,35,610,5.875,4.571428571,5.507081703,5.8,0.2051439505,5.25461483,440.5665362,2.666666667,1.642857143,2.276896784,2.333333333,0.09388491769,3.504312354,182.1517427,4607,4602,4604.025,4604,1.417088608,55,368322,3.502823632,3.500217202,3.501729559,3.50179172,4.35E-07,0.01509818834,280.1383648,3.50086881,3.498479583,3.499755696,3.499728485,3.63E-07,0.02313142356,279.9804556,flat,notgloved,WZ,1,pat
4612,4599,4604.775,4605,6.885443038,65,368382,3.502389227,3.49913119,3.501226745,3.501411509,8.84E-07,0.0216062506,280.0981396,3.503687636,3.499891422,3.501742714,3.501737619,4.75E-07,0.02507720203,280.1394171,188,22,81.4375,77,1982.578323,594,6515,4.78,4.256410256,4.566246688,4.58074329,0.01755687111,2.467138317,365.2997351,4.840277778,3.965517241,4.581501304,4.649786359,0.05819661826,2.411964018,366.5201043,4612,4599,4604.775,4605,6.885443038,65,368382,3.502389227,3.49913119,3.501226745,3.501411509,8.84E-07,0.0216062506,280.0981396,3.503687636,3.499891422,3.501742714,3.501737619,4.75E-07,0.02507720203,280.1394171,flat,notgloved,WZ,2,pat
4611,4603,4606.2,4606,3.503797468,59,368496,3.503692441,3.500651607,3.502236119,3.502171081,5.16E-07,0.01768576251,280.1788895,3.502062975,3.499891422,3.500827698,3.500759714,2.90E-07,0.01921220819,280.0662158,105,22,62.65,61,380.8886076,467,5012,4.941176471,4.5,4.682967346,4.657518797,0.01109942318,2.036683387,374.6373877,4.720930233,4.043478261,4.513916971,4.538690476,0.01645304787,2.65930099,361.1133577,4611,4603,4606.2,4606,3.503797468,59,368496,3.503692441,3.500651607,3.502236119,3.502171081,5.16E-07,0.01768576251,280.1788895,3.502062975,3.499891422,3.500827698,3.500759714,2.90E-07,0.01921220819,280.0662158,flat,notgloved,WZ,2,pat
4607,4599,4603.275,4604,3.315822785,47,368262,3.503695652,3.501411509,3.502837755,3.50293287,2.76E-07,0.01965991401,280.2270204,3.502824859,3.499782798,3.501270948,3.501195392,3.93E-07,0.01858268141,280.1016758,60,7,28.125,27,183.806962,249,2250,5.027777778,4.428571429,4.786188627,4.8,0.03147415908,3.089448584,382.8950901,4.481481481,3.25,4.041589992,4.105555556,0.1305974322,6.070951797,323.3271993,4607,4599,4603.275,4604,3.315822785,47,368262,3.503695652,3.501411509,3.502837755,3.50293287,2.76E-07,0.01965991401,280.2270204,3.502824859,3.499782798,3.501270948,3.501195392,3.93E-07,0.01858268141,280.1016758,flat,notgloved,WZ,2,pat
4608,4600,4603.4,4603,5.027848101,45,368272,3.503695652,3.501085541,3.502403317,3.502551834,4.87E-07,0.0177057565,280.1922654,3.502390265,3.498913988,3.500679025,3.500651607,6.34E-07,0.01813850661,280.054322,30,11,19.9375,20,20.00870253,110,1595,5.066666667,4.176470588,4.65041453,4.681390977,0.05798971573,4.796410653,372.0331624,3.928571429,2.692307692,2.860249372,2.75,0.0763586001,2.735430711,228.8199498,4608,4600,4603.4,4603,5.027848101,45,368272,3.503695652,3.501085541,3.502403317,3.502551834,4.87E-07,0.0177057565,280.1922654,3.502390265,3.498913988,3.500679025,3.500651607,6.34E-07,0.01813850661,280.054322,flat,notgloved,WZ,2,pat
4627,4570,4599.3875,4602,259.6833861,153,367951,3.510722101,3.501737619,3.504927147,3.504124182,6.24E-06,0.02959279371,280.3941718,3.50486697,3.499672131,3.501090611,3.500866176,8.91E-07,0.02533027663,280.0872489,493,8,204.5375,204,18626.63149,1209,16363,4.451219512,3.157894737,4.114373984,4.218263843,0.1016794991,3.51300511,329.1499187,4.987804878,4.25,4.807289096,4.850440379,0.02716533297,1.926998283,384.5831277,4627,4570,4599.3875,4602,259.6833861,153,367951,3.510722101,3.501737619,3.504927147,3.504124182,6.24E-06,0.02959279371,280.3941718,3.50486697,3.499672131,3.501090611,3.500866176,8.91E-07,0.02533027663,280.0872489,flat,notgloved,WZ,1,rub
4626,4565,4593.5,4593.5,285.0632911,146,367480,3.510288967,3.501741402,3.504995466,3.504556339,4.77E-06,0.02843234241,280.3996373,3.50525394,3.500759384,3.502893336,3.502615537,1.52E-06,0.02920499991,280.2314669,469,56,269.7875,274.5,14213.43528,1172,21583,4.418685121,3.982142857,4.252877048,4.254569624,0.009132527569,1.314369181,340.2301639,4.916955017,3.910714286,4.680573183,4.728933167,0.05943626137,2.205019391,374.4458547,4626,4565,4593.5,4593.5,285.0632911,146,367480,3.510288967,3.501741402,3.504995466,3.504556339,4.77E-06,0.02843234241,280.3996373,3.50525394,3.500759384,3.502893336,3.502615537,1.52E-06,0.02920499991,280.2314669,flat,notgloved,WZ,1,rub
4620,4567,4596.425,4599.5,237.6905063,160,367714,3.506759703,3.50174444,3.504073999,3.504236368,1.09E-06,0.03116011569,280.32592,3.504545455,3.499240616,3.502344759,3.502934154,2.37E-06,0.02458872943,280.1875807,463,65,245.075,224.5,14556.32342,969,19606,4.453089245,3.615384615,4.124486196,4.161996668,0.06012381941,2.806275856,329.9588957,4.949074074,3.304347826,4.41662014,4.420297075,0.1840118018,3.826132641,353.3296112,4620,4567,4596.425,4599.5,237.6905063,160,367714,3.506759703,3.50174444,3.504073999,3.504236368,1.09E-06,0.03116011569,280.32592,3.504545455,3.499240616,3.502344759,3.502934154,2.37E-06,0.02458872943,280.1875807,flat,notgloved,WZ,1,rub
4627,4560,4600.475,4603.5,417.0626582,215,368038,3.509537382,3.50087108,3.504023079,3.50341304,5.07E-06,0.03758403095,280.3218463,3.506213211,3.49804007,3.50112268,3.500541949,6.23E-06,0.02878174174,280.0898144,470,126,293.575,281.5,7656.348734,1206,23486,4.419354839,3.8828125,4.208335749,4.278580684,0.03454123347,1.46260781,336.6668599,4.934362934,4.502008032,4.764219913,4.826752163,0.01891163148,1.294181315,381.137593,4627,4560,4600.475,4603.5,417.0626582,215,368038,3.509537382,3.50087108,3.504023079,3.50341304,5.07E-06,0.03758403095,280.3218463,3.506213211,3.49804007,3.50112268,3.500541949,6.23E-06,0.02878174174,280.0898144,flat,notgloved,WZ,1,rub
4613,4589,4605.075,4607,36.37405063,89,368406,3.503482804,3.50010853,3.501455742,3.501193836,8.94E-07,0.02574044574,280.1164593,3.504013886,3.495750708,3.500092997,3.500325591,3.04E-06,0.02704962131,280.0074398,210,6,58.625,27,3322.515823,572,4690,4.608695652,3.428571429,4.052360657,4.127403846,0.1834210249,6.022987425,324.1888526,5.153846154,2.88,4.428463649,4.568322981,0.4708617169,6.46042122,354.2770919,4613,4589,4605.075,4607,36.37405063,89,368406,3.503482804,3.50010853,3.501455742,3.501193836,8.94E-07,0.02574044574,280.1164593,3.504013886,3.495750708,3.500092997,3.500325591,3.04E-06,0.02704962131,280.0074398,flat,notgloved,WZ,2,rub
4609,4585,4599.2,4599.5,40.08607595,97,367936,3.504797209,3.500977623,3.502683631,3.502335717,1.23E-06,0.01905302239,280.2146905,3.502495118,3.493129771,3.499135338,3.499782609,5.76E-06,0.0368869285,279.930827,305,75,188.7125,185.5,3451.903639,1086,15097,4.572519084,4.220689655,4.447079574,4.459121931,0.006048361778,1.108141119,355.7663659,5,4.967032967,4.987758973,4.989032901,0.0001263886549,0.155965652,399.0207179,4609,4585,4599.2,4599.5,40.08607595,97,367936,3.504797209,3.500977623,3.502683631,3.502335717,1.23E-06,0.01905302239,280.2146905,3.502495118,3.493129771,3.499135338,3.499782609,5.76E-06,0.0368869285,279.930827,flat,notgloved,WZ,2,rub
4604,4583,4595.375,4596,37.37658228,83,367630,3.505235602,3.500977623,3.502816706,3.50266443,1.40E-06,0.02472191696,280.2253364,3.502281121,3.492146597,3.497948234,3.498314307,7.56E-06,0.03540047438,279.8358587,353,77,202.825,197,5770.88038,1113,16226,4.55033557,4.134020619,4.371077923,4.409749035,0.01129878006,1.408134116,349.6862338,5.019685039,4.939393939,4.989974132,4.995503362,0.0004243622683,0.3282132906,399.1979305,4604,4583,4595.375,4596,37.37658228,83,367630,3.505235602,3.500977623,3.502816706,3.50266443,1.40E-06,0.02472191696,280.2253364,3.502281121,3.492146597,3.497948234,3.498314307,7.56E-06,0.03540047438,279.8358587,flat,notgloved,WZ,2,rub
4603,4581,4592.425,4593,39.94367089,84,367394,3.506326353,3.500978048,3.502799764,3.502178175,2.50E-06,0.02572847952,280.2239811,3.501847424,3.492364747,3.497236806,3.497388466,7.13E-06,0.03684996182,279.7789445,342,24,149.7625,147.5,7067.094778,808,11981,4.75,3.722222222,4.378006309,4.440204052,0.04629288179,2.758596391,350.2405047,5.015384615,4.920731707,4.981722317,4.984368215,0.0004978463929,0.3725221521,398.5377854,4603,4581,4592.425,4593,39.94367089,84,367394,3.506326353,3.500978048,3.502799764,3.502178175,2.50E-06,0.02572847952,280.2239811,3.501847424,3.492364747,3.497236806,3.497388466,7.13E-06,0.03684996182,279.7789445,flat,notgloved,WZ,2,rub
4607,4602,4604.9625,4605,1.150474684,26,368397,3.501411509,3.499782892,3.500582272,3.500759878,2.17E-07,0.01085691477,280.0465817,3.499565784,3.49772086,3.498787993,3.49885984,2.42E-07,0.007598596388,279.9030394,4,1,2.5125,3,0.6327531646,12,201,5.666666667,5,5.310416667,5.333333333,0.03287183544,3,424.8333333,3,3,3,3,0,0,240,4607,4602,4604.9625,4605,1.150474684,26,368397,3.501411509,3.499782892,3.500582272,3.500759878,2.17E-07,0.01085691477,280.0465817,3.499565784,3.49772086,3.498787993,3.49885984,2.42E-07,0.007598596388,279.9030394,flat,notgloved,WZ,1,scratch
4610,4603,4607.4,4607,2.065822785,39,368592,3.501953973,3.500325591,3.501125972,3.501085069,1.55E-07,0.01009795517,280.0900778,3.500651042,3.497828919,3.499373328,3.499348958,3.90E-07,0.01182921317,279.9498662,48,0,5.7625,2,117.7783228,104,461,5.5,0,3.432198686,4.909090909,5.330588606,12.36808871,274.5758949,4.958333333,0,2.569543708,3,3.360962608,10.91666667,205.5634966,4610,4603,4607.4,4607,2.065822785,39,368592,3.501953973,3.500325591,3.501125972,3.501085069,1.55E-07,0.01009795517,280.0900778,3.500651042,3.497828919,3.499373328,3.499348958,3.90E-07,0.01182921317,279.9498662,flat,notgloved,WZ,1,scratch
4617,4605,4609.9875,4610,11.70870253,45,368799,3.501519757,3.499241603,3.500617094,3.500596424,2.85E-07,0.009219451022,280.0493675,3.501194354,3.499566349,3.500397376,3.500433651,1.23E-07,0.009004033795,280.0317901,86,0,16.6125,4,527.1517405,177,1329,4.441860465,0,2.588903198,3,2.378898581,8.793919512,207.1122558,4.941176471,0,3.232289676,4,3.127738492,11.98000716,258.583174,4617,4605,4609.9875,4610,11.70870253,45,368799,3.501519757,3.499241603,3.500617094,3.500596424,2.85E-07,0.009219451022,280.0493675,3.501194354,3.499566349,3.500397376,3.500433651,1.23E-07,0.009004033795,280.0317901,flat,notgloved,WZ,1,scratch
4616,4606,4610.7,4611,7.55443038,50,368856,3.502062079,3.498916811,3.500127607,3.499891611,5.32E-07,0.01453202922,280.0102085,3.500975504,3.499024919,3.499810234,3.49978308,1.64E-07,0.009760027867,279.9848187,59,0,14.075,8,225.9183544,258,1126,5.166666667,0,4.378928702,4.658215661,0.6118045834,20.1672471,350.3142962,5,0,4.235767175,4.708333333,0.882554901,17.15053763,338.861374,4616,4606,4610.7,4611,7.55443038,50,368856,3.502062079,3.498916811,3.500127607,3.499891611,5.32E-07,0.01453202922,280.0102085,3.500975504,3.499024919,3.499810234,3.49978308,1.64E-07,0.009760027867,279.9848187,flat,notgloved,WZ,1,scratch
4622,4607,4612.1875,4612,11.97705696,67,368975,3.501735358,3.497187365,3.500039663,3.500162631,7.73E-07,0.02157368062,280.0031731,3.503252385,3.499349523,3.501180152,3.501137666,7.92E-07,0.02525529907,280.0944121,250,29,121.15,116,3075.217722,862,9692,4.530805687,4.013157895,4.30798818,4.317724868,0.01939723688,2.147321404,344.6390544,4.954751131,4.608695652,4.79388498,4.799224806,0.01069864901,1.631789726,383.5107984,4622,4607,4612.1875,4612,11.97705696,67,368975,3.501735358,3.497187365,3.500039663,3.500162631,7.73E-07,0.02157368062,280.0031731,3.503252385,3.499349523,3.501180152,3.501137666,7.92E-07,0.02525529907,280.0944121,flat,notgloved,WZ,2,scratch
4622,4603,4612.4625,4614,24.32768987,81,368997,3.501953125,3.497511361,3.500069384,3.500379151,1.32E-06,0.02308620109,280.0055507,3.503466205,3.499457348,3.501556473,3.501623377,9.08E-07,0.02416190999,280.1245178,261,43,157.8625,165.5,4617.892247,1026,12629,4.494949495,3.933333333,4.283949833,4.343837535,0.02529036885,1.883171745,342.7159866,4.966942149,4.473684211,4.787122852,4.816168929,0.01967393222,2.089090944,382.9698281,4622,4603,4612.4625,4614,24.32768987,81,368997,3.501953125,3.497511361,3.500069384,3.500379151,1.32E-06,0.02308620109,280.0055507,3.503466205,3.499457348,3.501556473,3.501623377,9.08E-07,0.02416190999,280.1245178,flat,notgloved,WZ,2,scratch
4619,4604,4610.5,4610,15.44303797,71,368840,3.501733102,3.499348676,3.50071577,3.500704532,2.32E-07,0.01919719988,280.0572616,3.504656703,3.500108578,3.502249547,3.502278151,1.01E-06,0.02242589033,280.1799638,295,37,156.4875,147,6115.088449,931,12519,4.542168675,4.216216216,4.414693298,4.431456794,0.00622528406,1.237259338,353.1754639,5,4.675675676,4.939283921,4.96039604,0.005246250784,0.6385172994,395.1427136,4619,4604,4610.5,4610,15.44303797,71,368840,3.501733102,3.499348676,3.50071577,3.500704532,2.32E-07,0.01919719988,280.0572616,3.504656703,3.500108578,3.502249547,3.502278151,1.01E-06,0.02242589033,280.1799638,flat,notgloved,WZ,2,scratch
