max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,maxY,minY,meanY,medianY,varY,totalvarY,aucY,XmaxY,XminY,XmeanY,XmedianY,XvarY,XtotalvarY,XaucY,YmaxY,YminY,YmeanY,YmedianY,YvarY,YtotalvarY,YaucY,filecount,gesture
81,5,32.375,30.5,350.6677215,475,2590,4.1,2.357142857,3.251052468,3.220486111,0.1632862307,11.279139,260.0841975,4.195121951,1.6875,3.271748691,3.470175439,0.4284207918,17.08740257,261.7398953,4607,4599,4602.8,4603,4.010126582,88,368224,3.502281121,3.498371336,3.500812202,3.500978048,8.06E-07,0.04106382337,280.0649762,3.502173913,3.498262381,3.500345014,3.500434499,8.33E-07,0.03498417985,280.0276011,2,no
81,0,26.125,18,553.3765823,345,2090,4.5,0,3.050968748,3.294117647,0.6208178108,25.98026637,244.0774999,4.394736842,0,2.679041451,2.480509745,1.145636385,20.04821515,214.3233161,4605,4594,4599.425,4599,5.994303797,95,367954,3.502934145,3.499239296,3.50123124,3.50135911,7.44E-07,0.03816614601,280.0984992,3.502281121,3.498043478,3.500323337,3.500217486,8.12E-07,0.03598897295,280.0258669,2,no
139,4,66.1875,52.5,2343.344146,386,5295,4.615384615,2,3.362632158,3.336666667,0.1327931408,12.01506582,269.0105726,4.285714286,2.153846154,3.244051289,3.317927171,0.2116054192,13.99065309,259.5241031,4606,4597,4602.6125,4603,4.645411392,101,368209,3.503043478,3.499565595,3.501052502,3.500869754,7.69E-07,0.03509828388,280.0842002,3.502172968,3.497718879,3.500297348,3.500434405,1.09E-06,0.03856771427,280.0237878,2,no
68,1,28.35,25.5,420.4075949,310,2268,5,1,2.970371121,3,0.5608993277,19.28019591,237.6296897,4.125,1,3.015649374,3.056746032,0.6156070321,21.28111552,241.2519499,4605,4595,4600.325,4601,6.171518987,92,368026,3.504786771,3.499021526,3.501875358,3.501901147,1.92E-06,0.0354514351,280.1500286,3.504026115,3.49934811,3.501190494,3.500978474,1.19E-06,0.03218078109,280.0952395,2,no
70,0,34.6375,38.5,421.6011076,172,2771,5.5,0,2.82492868,3.035624212,1.020551465,18.18860072,225.9942944,4.325,0,3.125531495,3.460277427,1.471956715,16.82303196,250.0425196,4608,4596,4602.45,4604,9.491139241,78,368196,3.502500544,3.498697917,3.500310042,3.500217297,7.92E-07,0.02520767455,280.0248034,3.503263708,3.49913119,3.501035207,3.500923382,9.22E-07,0.03369018244,280.0828165,3,no
72,0,27.375,21,635.2753165,178,2190,4.333333333,0,3.367181138,3.461538462,0.7101237457,18.63669916,269.3744911,3.833333333,0,2.564130626,3.083465819,1.280259673,14.23914323,205.1304501,4604,4596,4600.4125,4601,3.409968354,78,368033,3.502392344,3.498696785,3.500330259,3.500380352,6.47E-07,0.03369386425,280.0264207,3.504349717,3.500108625,3.501468862,3.501086957,1.28E-06,0.03327004553,280.117509,3,no
74,0,17.7875,7,611.3593354,207,1423,4,0,2.27522803,2.514705882,1.442555968,38.96768714,182.0182424,6,0,2.691770891,3.158730159,2.16952357,43.440287,215.3416713,4605,4597,4600.275,4600,2.733544304,89,368022,3.502826087,3.498044329,3.500326082,3.500434594,8.69E-07,0.03380692547,280.0260865,3.503371764,3.498478261,3.500744498,3.500815111,6.84E-07,0.03228429088,280.0595598,3,no
73,6,35.7,32,409.0481013,347,2856,3.888888889,2.428571429,3.278986142,3.327254642,0.09231081319,10.35069206,262.3188913,4,1.111111111,2.723541575,2.790714286,0.5400358815,13.83816137,217.883326,4608,4593,4601.5,4601,10.4556962,88,368120,3.50163008,3.498370628,3.499880578,3.499728509,4.78E-07,0.03194883656,279.9904463,3.503046127,3.499565784,3.501163029,3.501140915,6.40E-07,0.03108776854,280.0930423,3,no
88,6,44.7625,52.5,547.1200949,301,3581,3.7125,2.5,3.227693005,3.150997151,0.07600811786,7.733318851,258.2154404,3.865671642,2,3.290086906,3.329491525,0.1322611768,10.35961771,263.2069525,4609,4595,4602.6625,4603,10.6568038,104,368213,3.502064769,3.497502714,3.499844155,3.499836968,1.12E-06,0.04215376451,279.9875324,3.50326087,3.498044329,3.50020818,3.500163008,1.34E-06,0.03173158031,280.0166544,4,no
119,80,94.8,93,102.921519,212,7584,3.391304348,2.953488372,3.180547857,3.16387468,0.01018195309,3.717698315,254.4438286,3.776595745,2.988095238,3.438927202,3.450483092,0.02468118411,4.772074188,275.1141762,4607,4597,4601.85,4602,5.496202532,90,368148,3.501848228,3.498262381,3.499997467,3.499891304,9.35E-07,0.0306403724,279.9997973,3.502283105,3.499238965,3.50063036,3.500651607,6.88E-07,0.02760577131,280.0504288,4,no
95,0,52.5625,59,977.6669304,268,4205,3.492063492,0,2.943144416,3.186969033,0.5471712163,9.781855317,235.4515533,4.142857143,0,3.411863927,3.624593716,0.7851332185,11.03659413,272.9491142,4608,4597,4602.7875,4603,5.43528481,82,368223,3.501086012,3.498370628,3.499705356,3.499565689,5.39E-07,0.02520029807,279.9764285,3.502173913,3.498480243,3.500417116,3.500488835,6.64E-07,0.03324303134,280.0333693,4,no
88,0,42.175,34,795.5639241,318,3374,3.542857143,0,2.761647643,2.83974359,0.2842016619,9.810623289,220.9318115,4.310344828,0,3.499340821,3.613247863,0.4106419653,13.95744544,279.9472657,4607,4597,4602.1,4602,9.103797468,75,368168,3.501086957,3.496635555,3.499486982,3.499673984,9.18E-07,0.03183058206,279.9589585,3.503043478,3.498046027,3.500872186,3.500814734,1.01E-06,0.03987547313,280.0697749,4,no
106,9,59.5875,43.5,1282.118829,357,4767,4.047619048,2.25,3.42287379,3.387425938,0.09465479673,7.564357822,273.8299032,3.44,1.941176471,2.730154812,2.838969404,0.2465515076,6.819633301,218.4123849,4604,4594,4598.175,4598.5,4.019620253,81,367854,3.502392344,3.498587264,3.500886302,3.501032715,8.03E-07,0.03816804219,280.0709042,3.502828547,3.496847141,3.50015228,3.500108719,1.02E-06,0.03947588944,280.0121824,5,no
146,1,71.8375,64.5,2205.884652,389,5747,3.923076923,1,3.486196462,3.526031346,0.1038853136,10.67012549,278.895717,4.5,1.473684211,3.315935535,3.478869048,0.2693494812,12.67454287,265.2748428,4605,4594,4600.2625,4600,6.120094937,93,368021,3.502284098,3.498258598,3.50024855,3.500271727,8.25E-07,0.03597239147,280.019884,3.501521739,3.497717887,3.499700031,3.499673984,7.55E-07,0.03423679701,279.9760025,5,no
119,16,80.4375,98,1051.439082,535,6435,3.807692308,2.882352941,3.501069319,3.538829216,0.03385666092,5.47663971,280.0855455,3.75,1.75,3.126630541,3.256777338,0.2108315768,8.844006744,250.1304433,4604,4593,4598.2375,4598,9.018829114,112,367859,3.502067465,3.497391304,3.499463072,3.499401901,1.11E-06,0.03676472424,279.9570457,3.50250381,3.498150163,3.500830566,3.500869943,6.50E-07,0.04067985887,280.0664452,5,no
125,1,75.95,87.5,1751.187342,314,6076,5,2,3.593618051,3.602816901,0.1493660227,10.58104451,287.4894441,3.796296296,1,2.870432769,3.339809384,1.003662289,9.213930153,229.6346215,4606,4591,4597.6625,4598,9.46693038,113,367813,3.50250381,3.498586649,3.50060514,3.500544188,9.11E-07,0.03165478421,280.0484112,3.503592423,3.498587264,3.501149068,3.501087193,1.07E-06,0.03492492926,280.0919255,5,no
27,0,6.4,0,89.43291139,73,512,4,0,1.208744327,0,1.814046631,21.77585397,96.69954617,6,0,2.151245905,0,5.253793653,25.23429985,172.0996724,4603,4596,4599.0375,4599,3.099841772,93,367923,3.501955671,3.498151772,3.500365559,3.500434783,7.94E-07,0.04598798027,280.0292447,3.501413966,3.497172684,3.499036466,3.498803828,9.55E-07,0.04012115926,279.9229173,6,no
39,0,3.8875,0,67.62009494,64,311,6,0,1.424553449,0,3.565265137,40.18916627,113.9642759,6,0,1.653929112,0,3.67620067,44.50153134,132.314329,4611,4596,4603.8625,4603,7.563132911,103,368309,3.501629372,3.497722837,3.499759886,3.499891352,8.61E-07,0.04528307203,279.9807909,3.501194873,3.497505964,3.499412501,3.499456876,7.28E-07,0.03703144833,279.9530001,6,no
53,0,13.6625,4,324.2517405,141,1093,3.458333333,0,1.583191737,2,1.858177561,19.03974599,126.6553389,6,0,2.274952675,3,3.800427107,31.41645579,181.996214,4607,4595,4602.475,4603.5,10.91075949,93,368198,3.502392344,3.498371336,3.500815075,3.500760539,7.39E-07,0.0287934279,280.065206,3.501303781,3.49652627,3.499389236,3.499456994,9.39E-07,0.03748492703,279.9511389,6,no
40,0,7.1,1,125.1291139,130,568,3.833333333,0,1.47899032,1,2.346581339,17.88241116,118.3192256,4.4,0,1.637768553,1.3,2.852105602,19.84756197,131.0214842,4607,4593,4600.3875,4600,10.51882911,102,368031,3.503154231,3.498587264,3.500865945,3.500977836,1.29E-06,0.03805116394,280.0692756,3.503265128,3.497826087,3.500167851,3.499619459,2.65E-06,0.03435399735,280.0134281,6,no
55,1,26.2125,30,235.3846519,312,2097,3.692307692,1,2.931077639,3.13961039,0.4088269968,19.6895378,234.4862111,4.19047619,1.666666667,3.195053324,3.3625,0.4250899755,19.73483641,255.6042659,4605,4591,4599.2375,4599,6.715031646,107,367939,3.50457118,3.499130435,3.501776544,3.501684937,1.90E-06,0.03992008921,280.1421235,3.50260983,3.498588491,3.500602284,3.500652316,7.26E-07,0.03577088217,280.0481827,7,no
81,0,30.6875,31,618.4707278,284,2455,3.551724138,0,2.267649151,2.778070175,1.704929001,10.4149854,181.4119321,4.58974359,0,2.639962286,3.322916667,2.513140302,11.94550036,211.1969829,4604,4592,4597.5375,4597,6.631487342,104,367803,3.50435161,3.498369211,3.501442122,3.501142404,1.88E-06,0.03938642231,280.1153697,3.50260983,3.498259356,3.500226807,3.500326158,9.09E-07,0.04328726427,280.0181446,7,no
90,0,35.925,24,925.893038,263,2874,4.571428571,0,3.231063859,3.485883682,0.9144380536,14.07114243,258.4851087,4.545454545,0,3.658861202,3.716823899,0.2841077815,14.93677261,292.7088962,4606,4591,4600.45,4600,9.643037975,101,368036,3.502390265,3.49826087,3.50042366,3.500434877,1.27E-06,0.03358368168,280.0338928,3.503151489,3.497502714,3.500348083,3.500326016,1.73E-06,0.03902420322,280.0278466,7,no
120,9,56.0875,48.5,1064.156804,545,4487,3.657142857,2.6,3.275534611,3.32,0.05636942482,7.361993798,262.0427689,3.868421053,1.555555556,3.355170995,3.526069519,0.2299955079,11.85753891,268.4136796,4604,4594,4599.5,4600,4.835443038,102,367960,3.501956522,3.497176368,3.499831636,3.499674055,1.42E-06,0.03805015453,279.9865309,3.503371764,3.499238965,3.501309888,3.501466577,9.71E-07,0.03609722771,280.1047911,7,no
136,21,71.3875,63.5,1209.58212,348,5711,3.375,2,2.998769417,3.075298161,0.06424626077,6.94002604,239.9015534,3.676470588,2.130434783,3.089315277,3.253565062,0.1746556965,8.581543685,247.1452221,4598,4587,4592.3625,4592,5.904905063,98,367389,3.506318083,3.501632209,3.503703422,3.503700479,1.02E-06,0.0357297993,280.2962738,3.502505993,3.496734872,3.499936042,3.500108861,1.69E-06,0.04594285127,279.9948833,1,pat
95,2,52.7375,59.5,809.790981,262,4219,3.833333333,2.333333333,3.003232299,3.017311351,0.06301417568,9.846798578,240.2585839,4.271186441,2,3.385349977,3.547843137,0.3330428451,10.01918079,270.8279982,4600,4589,4593.8,4593,9.655696203,90,367504,3.506318083,3.501631499,3.503978599,3.504028746,1.42E-06,0.03723535612,280.3182879,3.501197474,3.496953873,3.499276206,3.499401523,9.72E-07,0.04202052961,279.9420965,1,pat
77,0,19.1625,14,277.1757911,256,1533,3.054545455,0,2.052661784,2.180371353,0.394075059,19.81601237,164.2129427,6,0,3.379395776,3.333333333,0.8652269213,27.57602011,270.3516621,4598,4588,4594.25,4595,5.632911392,95,367540,3.505556766,3.5,3.502729282,3.503045465,1.91E-06,0.03778512618,280.2183425,3.501740644,3.49586597,3.498495214,3.498529566,1.54E-06,0.03883999,279.8796171,1,pat
90,1,35.975,20,727.4677215,274,2878,3.088888889,1.4,2.301308063,2.285714286,0.2449651724,8.071128161,184.104645,4,2.3,3.2897242,3.343589744,0.2125036254,9.534124289,263.177936,4602,4591,4596.875,4597,5.503164557,107,367750,3.505879791,3.501631499,3.503344889,3.503263708,9.07E-07,0.03929420255,280.2675911,3.500761366,3.495864171,3.49826495,3.498422695,1.67E-06,0.04448899363,279.861196,1,pat
52,9,29.5125,28.5,150.4302215,240,2361,2.742857143,0,1.962401392,2.227884615,0.5197518286,9.254826357,156.9921113,6,3.875,4.672000155,4.592751843,0.2468024795,7.515484573,373.7600124,4600,4581,4590.625,4591,17.9335443,151,367250,3.505882353,3.499238303,3.501726787,3.501361455,2.44E-06,0.04804435998,280.138143,3.500544781,3.496620885,3.498665755,3.498747738,1.01E-06,0.04085114984,279.8932604,2,pat
126,47,91.9625,97,414.3403481,319,7357,3.476190476,2.574468085,2.931224305,2.907120743,0.03996678421,4.053731388,234.4979444,4.690140845,3.865671642,4.316929452,4.315123752,0.03523963959,4.387241867,345.3543562,4604,4582,4591.05,4590,36.60506329,128,367284,3.505779716,3.498477599,3.501870764,3.501903539,2.65E-06,0.04595750189,280.1496611,3.503163866,3.496090356,3.499124037,3.49891115,2.95E-06,0.03463001548,279.9299229,2,pat
162,41,108.25,115,999.4810127,304,8660,4.058823529,2.87628866,3.495639973,3.509065248,0.09891189131,3.149717121,279.6511979,4.523809524,2.952380952,3.666787378,3.625344023,0.231928853,3.343377953,293.3429902,4598,4577,4586.775,4587,16.75886076,109,366942,3.504805592,3.5,3.502649238,3.50261666,9.50E-07,0.03412029549,280.211939,3.501527717,3.495965104,3.499128391,3.499237805,1.78E-06,0.03869724623,279.9302713,2,pat
100,22,55.8375,60,384.2643987,276,4467,4.260869565,2.538461538,3.30894811,3.317894737,0.2026848226,7.201769904,264.7158488,4.714285714,2.907692308,3.885464936,3.937254902,0.2891864381,4.952170535,310.8371949,4599,4567,4586.15,4588.5,80.33164557,128,366892,3.5054609,3.497063302,3.502379896,3.502725093,4.19E-06,0.04015548524,280.1903917,3.501418285,3.497271338,3.499261435,3.499346262,9.25E-07,0.04579336969,279.9409148,2,pat
80,12,48.4125,49,265.0049051,258,3873,4.6875,3,3.417632999,3.326241135,0.125982388,7.835583518,273.41064,4.5625,3.375,3.867376811,3.864654003,0.03375369147,7.681054882,309.3901449,4600,4579,4592.1625,4593,22.13781646,114,367373,3.503481288,3.499344978,3.501509105,3.501577945,9.99E-07,0.0455189065,280.1207284,3.502727471,3.497925311,3.500112709,3.500054383,1.14E-06,0.04639503826,280.0090167,3,pat
60,6,27.8375,23,235.6821203,270,2227,4.727272727,2.666666667,3.321035353,3.166666667,0.2477511644,12.7648955,265.6828282,4.285714286,2.928571429,3.627493317,3.604347826,0.1019649286,10.21713116,290.1994653,4596,4577,4585.65,4585.5,20.63544304,133,366852,3.50436872,3.4991274,3.501469887,3.501035133,2.43E-06,0.03458384815,280.1175909,3.502945669,3.498908773,3.500798819,3.500762693,7.97E-07,0.04415983264,280.0639055,3,pat
94,7,32.8375,25.5,496.2137658,261,2627,4.307692308,2.4,3.287224374,3.20782726,0.1246318719,9.939055512,262.9779499,4.692307692,3.450980392,4.064834117,4.059027778,0.1024973934,8.670552276,325.1867294,4603,4584,4593.4625,4593,19.66946203,104,367477,3.504249292,3.499020248,3.501215652,3.50092544,1.59E-06,0.03919740855,280.0972522,3.502180549,3.497387897,3.49941398,3.499238799,9.77E-07,0.04441033963,279.9531184,3,pat
108,4,40.3125,23.5,1382.470728,260,3225,5.25,2.707317073,3.544704282,3.514705882,0.2999826761,14.84611318,283.5763425,5,3.022222222,3.95645965,4.019230769,0.296955019,10.68706252,316.516772,4599,4584,4593.6125,4594,12.41756329,97,367489,3.50304878,3.499782419,3.501332374,3.501142404,7.07E-07,0.03516506149,280.1065899,3.500870701,3.497713912,3.499282835,3.499346546,5.66E-07,0.03189875251,279.9426268,3,pat
73,9,38.4875,40,248.0251582,221,3079,3.95,1.777777778,2.904356401,2.804398148,0.2284141351,7.550705224,232.3485121,5.487179487,3.781818182,4.71117681,4.682759896,0.1744129683,7.815844705,376.8941448,4602,4584,4593.3,4594.5,23.93417722,107,367464,3.503380589,3.498150968,3.501132811,3.501034445,9.60E-07,0.03843563623,280.0906249,3.502726281,3.498040923,3.50064017,3.501088614,2.11E-06,0.04343826421,280.0512136,4,pat
130,21,83.4125,81,577.7643987,313,6673,3.619047619,2.339285714,2.936616767,2.972695035,0.1097933458,3.675893346,234.9293414,5.22,4.4375,4.804483774,4.785734463,0.03314252351,4.411096764,384.3587019,4596,4579,4586.75,4587,15.53164557,101,366940,3.500763359,3.495747001,3.498501164,3.498690814,1.36E-06,0.04567785156,279.8800931,3.501526385,3.49618154,3.499593587,3.499727633,1.41E-06,0.03978837955,279.967487,4,pat
158,26,84.0375,84.5,1075.834019,406,6723,3.85483871,1.740740741,2.915787992,3.004807692,0.2946616156,5.637414109,233.2630393,5.740740741,2.898734177,4.713326679,4.765567766,0.4350862712,5.672980793,377.0661343,4599,4577,4588.5625,4588,28.83148734,117,367085,3.500762029,3.495101241,3.49750268,3.497273123,1.32E-06,0.03760924338,279.8002144,3.50043573,3.49443353,3.498120528,3.498800436,2.88E-06,0.04304080369,279.8496422,4,pat
268,57,150.8,151.5,3128.212658,676,12064,4.3625,3.727272727,4.081285387,4.076724138,0.02685091706,2.731222385,326.502831,4.035087719,2.780392157,3.215825077,3.185552239,0.09614418038,2.921027532,257.2660062,4597,4580,4587.55,4587,21.61772152,125,367004,3.50185468,3.494764398,3.498149984,3.497877393,3.48E-06,0.0413070613,279.8519987,3.502617801,3.498365657,3.500588783,3.500761864,1.18E-06,0.0437195989,280.0471027,4,pat
165,61,116.4875,118.5,649.5188291,407,9319,3.938271605,3.265625,3.666052558,3.680194805,0.02049208633,3.033039048,293.2842046,3.566371681,2.91025641,3.214752622,3.196363636,0.0274934149,3.674959007,257.1802098,4600,4572,4585.975,4586,49.39177215,117,366878,3.502291076,3.497172684,3.499932896,3.500272771,2.22E-06,0.03128047206,279.9946317,3.505686789,3.499673842,3.503228671,3.503652813,2.09E-06,0.04397901882,280.2582937,5,pat
180,17,110.9875,106,2210.113766,509,8879,4.210526316,3.333333333,3.627476307,3.610444601,0.03028525007,4.365559419,290.1981045,3.457142857,2.470588235,2.930536795,2.991476861,0.06084590822,3.561824336,234.4429436,4593,4573,4583.2,4584,33.12405063,122,366656,3.502833479,3.49814451,3.500258521,3.50032694,1.39E-06,0.0386262483,280.0206817,3.506558811,3.501416431,3.50454754,3.504695348,1.24E-06,0.03845114599,280.3638032,5,pat
180,43,107.0125,113.5,1535.379589,415,8561,4.209302326,3.316666667,3.639038583,3.539297659,0.05550544292,4.187916185,291.1230867,3.589285714,2.780487805,3.157911159,3.160247748,0.02011146185,3.766747768,252.6328927,4594,4576,4583.8125,4582.5,30.76186709,113,366705,3.501091703,3.497598253,3.499458898,3.499563699,8.85E-07,0.03086692852,279.9567118,3.507316008,3.499781755,3.50358248,3.503381328,2.97E-06,0.03942257509,280.2865984,5,pat
183,54,115.325,105.5,999.9689873,359,9226,3.833333333,3.260273973,3.532891016,3.530279976,0.01451720156,3.440479922,282.6312813,3.722222222,2.836206897,3.098572676,3.036868687,0.03871577613,3.368047336,247.8858141,4599,4577,4588.35,4589,38.93924051,120,367068,3.504473053,3.49912778,3.501570161,3.501522401,1.84E-06,0.04055777063,280.1256129,3.505453752,3.500217486,3.502622173,3.50283719,1.90E-06,0.04034775896,280.2097738,5,pat
183,21,112.3,124,2057.124051,452,8984,3.79245283,3.081395349,3.423431444,3.409377463,0.0273695218,3.909599497,273.8745155,4.110294118,3.075268817,3.565986844,3.512830688,0.0943303153,4.194660114,285.2789475,4602,4580,4591.4375,4592,27.71756329,115,367315,3.505874674,3.50065331,3.503647039,3.503915597,1.39E-06,0.04564303965,280.2917632,3.50403842,3.498259356,3.500788539,3.501034538,1.47E-06,0.03691592961,280.0630831,6,pat
158,43,95.15,92.5,828.9898734,574,7612,3.839285714,2.826086957,3.190978758,3.096487962,0.06971430291,4.414714836,255.2783006,3.901234568,2.844827586,3.365898334,3.395610323,0.07251443592,5.46871159,269.2718667,4601,4580,4590.5875,4591,24.47325949,127,367247,3.505127646,3.499237971,3.501769697,3.501525055,1.72E-06,0.03672285416,280.1415757,3.503488879,3.497494007,3.500396068,3.500326584,2.65E-06,0.04216508333,280.0316854,6,pat
164,36,97.1875,103,988.5087025,536,7775,4.307692308,2.933333333,3.529674295,3.479508197,0.0928822529,5.433867387,282.3739436,3.866666667,2.380952381,3.240146935,3.33875072,0.1763551475,5.559637275,259.2117548,4600,4581,4593.5,4593.5,16.55696203,110,367480,3.508385973,3.500653026,3.503320108,3.503100865,2.45E-06,0.04378359188,280.2656087,3.503702091,3.497170222,3.500408417,3.500380849,1.48E-06,0.0513872727,280.0326733,6,pat
154,20,81.575,76,1723.538608,521,6526,3.954545455,2.964912281,3.467460452,3.400594298,0.04542874474,5.32918161,277.3968361,4.204724409,2.918032787,3.538321245,3.570191713,0.1312308906,6.71004688,283.0656996,4603,4589,4594.7625,4594,13.12009494,106,367581,3.505008711,3.498694517,3.50165269,3.501523064,2.15E-06,0.03569727032,280.1322152,3.501960784,3.49695122,3.500023245,3.5,1.61E-06,0.04331843935,280.0018596,6,pat
118,15,56.675,48,894.5259494,307,4534,5.0625,3.615384615,4.206426926,4.04611777,0.1306087781,5.873759667,336.5141541,4.658227848,3.283018868,3.868672463,3.845034503,0.101893195,7.203080577,309.4937971,4598,4581,4590.525,4591,20.86012658,114,367242,3.506533101,3.497824195,3.501078751,3.50087165,3.79E-06,0.04530196773,280.0863,3.504465258,3.5003263,3.502287703,3.502233816,9.56E-07,0.05380453109,280.1830162,7,pat
133,17,62.8,52,1199.731646,431,5024,4.88,3.669902913,4.225578139,4.24537037,0.1269368792,5.598675037,338.0462511,4.606741573,2.913043478,3.830518763,3.826398852,0.1365356908,7.209028382,306.4415011,4598,4586,4592.2375,4592,10.0568038,121,367379,3.500980606,3.496844396,3.499084449,3.498856861,1.30E-06,0.0421373998,279.9267559,3.504143044,3.499455456,3.501667257,3.501523064,1.04E-06,0.03867931549,280.1333805,7,pat
161,39,113.6375,119.5,1151.145411,459,9091,4.435897436,3.526315789,3.904392702,3.838273758,0.04013003419,4.304745374,312.3514161,4.14,3.477876106,3.771258069,3.777020448,0.02421408733,4.851666751,301.7006455,4597,4577,4588.0125,4588.5,19.58212025,95,367041,3.50043611,3.496732026,3.498227846,3.49809476,6.16E-07,0.0430465269,279.8582277,3.505235602,3.500544544,3.502655641,3.502722126,1.11E-06,0.04264079695,280.2124513,7,pat
181,64,123.025,119.5,1297.822152,446,9842,4.189189189,3.515625,3.852822008,3.833850591,0.01588944083,2.766678011,308.2257606,4.527472527,3.671875,3.955522694,3.920741902,0.03655154982,4.135993415,316.4418155,4599,4580,4592.0625,4593,17.29984177,111,367365,3.502614379,3.497819451,3.499922671,3.500108814,1.04E-06,0.03692342799,279.9938137,3.504793028,3.500762693,3.502639163,3.502612033,9.33E-07,0.03627106092,280.2111331,7,pat
412,37,182.6375,161,11353.06946,917,14611,5.281368821,3.074074074,4.294046982,4.404826255,0.5468343327,4.423513451,343.5237585,3.954372624,1.93220339,2.718103724,2.481945348,0.5212298041,3.760257454,217.4482979,4600,4553,4579.2125,4580,180.2960443,154,366337,3.5021777,3.487703118,3.492837585,3.491494002,1.66E-05,0.05879416912,279.4270068,3.521994774,3.500762029,3.511704289,3.512856862,4.34E-05,0.06336871018,280.9363431,1,pinch
584,107,318.3625,212.5,36732.8163,784,25469,5.280334728,1.945054945,3.166672636,2.748181873,1.243423049,4.233405485,253.3338109,4.033333333,1.353153153,2.924218232,3.047976879,1.113932892,2.946277083,233.9374586,4667,4577,4614.7125,4600,796.2833861,228,369177,3.497498369,3.456708101,3.483289694,3.489130435,0.0001649453736,0.1003913128,278.6631755,3.517150972,3.485199485,3.50045878,3.504568197,1.00E-04,0.08861899426,280.0367024,1,pinch
574,111,314.875,301.5,21267.83228,931,25190,5.192982456,2.618794326,4.088786248,4.604367493,0.9216905927,3.400302143,327.1028999,4.216326531,1.057416268,1.654508714,1.260899877,0.6476457061,4.034526473,132.3606971,4629,4532,4572.175,4576,378.0449367,248,365774,3.509397278,3.473023563,3.491703976,3.493967835,6.77E-05,0.0837599215,279.3363181,3.539496911,3.50381513,3.516610733,3.512336426,0.0001117518839,0.1228542337,281.3288586,1,pinch
349,164,254.95,253,2664.655696,854,20396,5.681355932,2.61237785,4.30117199,4.88906814,1.20756623,4.33472072,344.0937592,5.497435897,3.338762215,4.638582188,4.601719577,0.3630602983,3.772319048,371.086575,4648,4520,4596.075,4604,1370.753797,301,367686,3.516566265,3.461061947,3.489323422,3.48817786,0.0002610265816,0.1186353995,279.1458738,3.516135972,3.457300885,3.495498396,3.504570233,0.0003124261399,0.1274063062,279.6398717,1,pinch
586,171,351.875,343.5,11288.7943,1088,28150,4.307392996,2.820564516,3.851171642,4.129360438,0.2646725758,2.213035694,308.0937314,2.09556314,1.339943343,1.55798819,1.525006756,0.03319048688,1.415898267,124.6390552,4617,4468,4527.6,4510,2305.432911,266,362208,3.486717892,3.453436807,3.469285285,3.467981357,9.13E-05,0.09198122902,277.5428228,3.574529991,3.501841022,3.544800042,3.552599636,0.0006112738605,0.1377512796,283.5840033,2,pinch
517,130,291.9375,273,16717.40111,817,23355,4.697183099,2.822222222,3.463152058,3.180685244,0.4394449077,2.955533447,277.0521647,3.456790123,1.346978558,2.456436901,2.715503876,0.4913500611,3.373254459,196.5149521,4648,4576,4618.0625,4617,259.477057,158,369445,3.501842619,3.462870751,3.487877493,3.491815651,0.0001500868348,0.06258617628,279.0301994,3.515614763,3.495889225,3.502414434,3.501789365,1.81E-05,0.05591875906,280.1931547,2,pinch
478,169,348.65,398,12600.28101,826,27892,3.804733728,1.794258373,3.07425087,3.069331984,0.1380896114,2.565763162,245.9400696,2.639053254,1.435406699,2.254138803,2.282787075,0.0490139624,2.683659341,180.3311042,4623,4573,4593.7625,4595.5,196.5884494,151,367501,3.498041775,3.477818654,3.487396158,3.487081886,3.77E-05,0.06911900496,278.9916926,3.528062896,3.504024364,3.515968103,3.516972087,4.82E-05,0.06285717024,281.2774482,2,pinch
486,83,278.2125,257.5,13060.34668,1022,22257,4.483091787,1.572864322,3.178082239,3.740879097,1.095883588,4.146502397,254.2465791,3.917874396,1.303317536,2.209380056,2.171545602,0.4990579619,3.511253929,176.7504045,4602,4512,4569.325,4573,811.285443,192,365546,3.50174216,3.487156776,3.494957614,3.49546513,1.21E-05,0.05422800555,279.5966091,3.527586971,3.49891115,3.509103426,3.507707451,6.58E-05,0.0702036318,280.7282741,2,pinch
294,115,212.325,222.5,3098.956329,697,16986,4.317857143,3.546875,3.963578184,3.996402878,0.03587704137,2.434590403,317.0862547,3.105633803,1.44921875,2.159975128,1.990666475,0.3817963225,3.4284756,172.7980103,4613,4541,4582.4875,4592,526.5061709,160,366599,3.493805694,3.468295905,3.484232917,3.486279205,6.22E-05,0.07420439875,278.7386334,3.543272407,3.509335649,3.520684956,3.516241602,0.0001107667645,0.08610967929,281.6547964,3,pinch
325,171,247.525,248.5,1787.568987,714,19802,4.672727273,3.952380952,4.309370562,4.238888889,0.04212523826,2.186822322,344.749645,2.348017621,1.440740741,1.805404261,1.833256102,0.05647201637,2.86520828,144.4323409,4596,4558,4579.6125,4582.5,141.2783228,144,366369,3.494541485,3.477134146,3.486194349,3.486389367,1.90E-05,0.07036580779,278.8955479,3.529063391,3.510359869,3.517128947,3.515353548,2.87E-05,0.07556521917,281.3703157,3,pinch
